latitude,longitude,country
-15.65511062,-43.83339697,Brazil
51.70569258,19.4954722,Poland
-18.70226827,-65.35645433,Bolivia
31.22700074,74.91769646,India
-8.142069812,-70.28875118,Brazil
-20.56513281,-47.88391799,Brazil
-31.93573881,-65.82315089,Argentina
-5.168039474,-36.97514482,Brazil
16.78661069,-91.83066815,Mexico
13.84203744,-90.26239022,Guatemala
15.33051849,74.04090113,India
-43.81567963,-68.62468474,Argentina
41.50315456,13.40467596,Italy
55.45298199,51.41626777,Russia
-28.32586633,-49.08215456,Brazil
-22.26947958,140.0646322,Australia
-43.83979052,-67.78176013,Argentina
9.862089691,-74.84959894,Colombia
-33.67033647,141.7977045,Australia
-24.82342289,133.1886013,Australia
10.11461217,6.12423154,Nigeria
-3.665514532,-41.8742656,Brazil
-28.46068979,-62.10531561,Argentina
20.6496489,78.31903602,India
-6.920437454,111.5528355,Indonesia
65.77679261,-22.21376344,Iceland
56.96051239,14.52982879,Sweden
63.06986005,74.54763978,Russia
-13.22599241,-50.56905267,Brazil
48.45283713,20.56973023,Hungary
-33.49223608,23.57259103,South Africa
-29.12185175,152.9989508,Australia
56.8051582,16.08773226,Sweden
-7.879034312,-63.26988962,Brazil
0.852370915,-59.61557811,Brazil
-37.65314722,147.881573,Australia
44.28853377,20.57970635,Serbia
11.52735412,104.5375459,Cambodia
-25.69153804,141.2450283,Australia
18.64468041,78.93957183,India
38.14750445,40.07212392,Turkey
56.10907439,92.92682111,Russia
1.732646234,40.62545106,Kenya
-16.21429899,133.4248793,Australia
13.01104207,77.95084793,India
57.1516672,22.20530197,Latvia
4.9881411,-73.27583284,Colombia
33.78021214,10.85055604,Tunisia
-3.777461025,-58.93071336,Brazil
29.66984199,-112.3448109,Mexico
62.04217455,49.55113163,Russia
41.8312025,19.96723282,Albania
58.37582643,16.62442546,Sweden
42.81421283,75.50588374,Kyrgyzstan
39.6095583,140.6701383,Japan
-14.39555486,-57.57003244,Brazil
-43.36379842,-65.71770384,Argentina
-29.40944193,-63.71105667,Argentina
-17.95225217,125.2629297,Australia
23.04443866,-102.0571974,Mexico
-3.488802117,-51.18010621,Brazil
-3.38559329,37.7928072,Kenya
61.26796316,65.11318793,Russia
-34.70235736,-60.9349788,Argentina
-5.339212983,-41.55828454,Brazil
-30.36535488,152.5471409,Australia
-12.73953855,-54.52699435,Brazil
49.58412828,18.47851919,Czechia
9.680126803,6.551335877,Nigeria
-30.10888217,116.0618525,Australia
62.80065685,22.85508192,Finland
-20.85473383,118.0618408,Australia
-33.07026663,-64.52805695,Argentina
-31.59872144,144.978961,Australia
-21.97918759,144.6560709,Australia
53.39259958,51.40504761,Russia
-22.33790876,-45.95137952,Brazil
-18.59490802,-41.48803968,Brazil
13.05141929,5.187389087,Nigeria
-8.817948185,-67.06636857,Brazil
-11.02489108,-48.26678992,Brazil
53.34745089,142.9934962,Russia
62.11309567,25.24255705,Finland
-34.69230569,-56.00974264,Uruguay
-26.63238932,-60.33941397,Argentina
-26.46910172,119.4528183,Australia
-29.09006706,-67.46830897,Argentina
-37.05016775,145.2845481,Australia
-19.85295272,142.8408008,Australia
-20.1247737,-66.26057161,Bolivia
58.11431144,102.6974773,Russia
-33.2327412,-60.93493078,Argentina
28.25725188,-101.0386828,Mexico
6.965329312,81.28667596,Sri Lanka
49.98313581,46.5070688,Russia
-32.31410355,-53.13537898,Brazil
-16.21182889,144.7315905,Australia
-28.38102232,116.3224068,Australia
-27.98750878,149.3497445,Australia
-36.69998038,145.4317561,Australia
63.6518401,53.76624077,Russia
-43.86498926,-68.84959389,Argentina
17.31705078,-94.85451485,Mexico
52.43452447,17.83311082,Poland
64.57535307,29.70019602,Finland
-10.86243022,-62.80469504,Brazil
-27.65568524,114.6809128,Australia
-32.93300387,-59.32841822,Argentina
63.90868627,68.21023312,Russia
0.542277857,100.3846654,Indonesia
-8.970254229,-40.26349358,Brazil
46.36965156,15.58170208,Slovenia
-30.0506825,28.4929367,Lesotho
-23.49646371,-47.46054193,Brazil
-21.78469119,26.08287478,Botswana
-18.8550193,-52.48416234,Brazil
-19.7859965,-44.71599764,Brazil
-28.87469454,149.6763488,Australia
63.63782837,48.38802567,Russia
-1.189372354,39.82989901,Kenya
-23.12225351,26.19759182,Botswana
-17.8110555,-63.1785372,Bolivia
49.91844446,91.7832636,Mongolia
55.3412209,59.4489732,Russia
11.7648988,103.6371347,Cambodia
50.65225357,-3.298286398,United Kingdom
16.06686444,-13.91013488,Senegal
3.198467295,-72.65123036,Colombia
19.41583505,78.97451962,India
40.37780212,33.23465432,Turkey
-24.94614704,25.71633353,Botswana
48.51763808,32.02225023,Ukraine
-2.734194859,103.9262975,Indonesia
-3.048020967,38.6703427,Kenya
55.73208322,24.12800437,Lithuania
56.30838622,160.8650615,Russia
45.48076575,26.25381342,Romania
47.45481543,104.5787095,Mongolia
53.37735931,14.40107495,Poland
18.5716724,-90.44684333,Mexico
-37.48359738,140.4601567,Australia
44.75051322,105.4242969,Mongolia
13.39092368,-11.6412023,Senegal
6.364963227,4.802050767,Nigeria
53.82065584,50.71764155,Russia
-31.72940826,142.5095366,Australia
38.72095835,38.86369147,Turkey
21.95851733,-99.30529228,Mexico
-32.83695503,148.1371584,Australia
-33.97563392,123.2062547,Australia
39.10183242,43.99202116,Turkey
19.69777087,99.87747665,Thailand
56.72771991,-6.028891367,United Kingdom
68.06098196,35.13432015,Russia
57.66972906,-7.222280472,United Kingdom
-0.077152842,38.4243625,Kenya
51.1728443,3.675201476,Belgium
-9.798484032,-68.58180108,Brazil
-0.168252458,38.40545533,Kenya
49.02475579,101.5193218,Mongolia
45.42235144,20.48083107,Serbia
30.88025963,75.82069254,India
-33.49793719,-55.86776711,Uruguay
23.04737758,-102.1078214,Mexico
14.41702841,-12.20672942,Senegal
-35.06448573,145.1144713,Australia
65.08432525,28.13449606,Finland
55.3916034,100.8276134,Russia
-26.5906833,120.2260383,Australia
14.25152768,-5.982178092,Mali
-31.90549134,115.902605,Australia
28.30679889,-14.15061286,Spain
-49.6374431,-71.53999561,Argentina
-37.97579883,-62.32815702,Argentina
10.56951258,10.15640477,Nigeria
57.90993524,12.55123994,Sweden
-1.887738842,105.6892191,Indonesia
-10.57602055,-63.62030975,Brazil
14.81071823,-15.5165111,Senegal
-24.66310704,144.4763462,Australia
-33.95538953,140.845673,Australia
39.06247229,22.92872836,Greece
40.05896941,42.85327063,Turkey
-2.963581515,113.0001451,Indonesia
-29.33381964,116.2900419,Australia
-31.41155452,-67.02071988,Argentina
-14.75178517,-44.40733348,Brazil
58.61233164,57.73659713,Russia
-27.4055192,133.6924046,Australia
-32.08009657,-61.11991748,Argentina
38.3710025,-5.031269789,Spain
-27.5520383,-59.14208213,Argentina
8.006148463,5.612908966,Nigeria
-32.63716833,-62.38576303,Argentina
1.404124031,35.30856201,Kenya
50.11634366,18.48228738,Poland
-26.52468273,-58.49099292,Argentina
-5.658349688,-55.78433917,Brazil
28.31389813,-104.5748565,Mexico
-12.23374183,-55.11516412,Brazil
-27.07710928,146.7174976,Australia
65.92589749,56.47602937,Russia
-6.427632381,107.7156982,Indonesia
42.37383528,-4.994764628,Spain
-25.46596427,-66.23898725,Argentina
-32.89828288,26.63246189,South Africa
-22.49129318,21.79814576,Botswana
-50.40333039,-72.71077684,Argentina
6.217935222,6.179630429,Nigeria
49.78106981,106.9295981,Mongolia
7.927262944,9.866878773,Nigeria
-35.47324208,146.6912138,Australia
-3.853322842,115.2620377,Indonesia
-15.97168409,-42.363954,Brazil
22.48970754,73.41052426,India
-32.05613233,149.2491079,Australia
46.10828771,19.6496964,Serbia
47.25345236,22.42294986,Romania
-33.91687439,-67.98994904,Argentina
58.88299888,24.97567762,Estonia
7.465370711,6.610634958,Nigeria
3.23828519,-51.56398019,Brazil
42.59014208,25.35389894,Bulgaria
-21.85854756,120.1327725,Australia
25.92570603,-101.2729306,Mexico
9.29205332,-75.80654678,Colombia
8.38696267,8.351332962,Nigeria
-22.10062109,-50.23516901,Brazil
59.18095166,26.0710678,Estonia
-21.06172011,21.72804268,Botswana
-28.63413297,-48.9565138,Brazil
52.9517178,105.8073846,Russia
-26.61357711,118.5350462,Australia
-16.57404567,-68.98591725,Bolivia
-32.96800931,144.3729033,Australia
-26.63153985,113.8247643,Australia
44.73445655,27.90163971,Romania
-7.908543726,-36.60715716,Brazil
38.43339198,32.81878867,Turkey
-32.10862344,147.258424,Australia
-25.13208733,-54.30144989,Brazil
-30.69485435,150.0177687,Australia
38.55690304,-6.293790026,Spain
37.75633247,127.4408347,South Korea
-20.55183972,-51.76534168,Brazil
61.79138249,66.54022626,Russia
10.04412893,8.994802941,Nigeria
10.46574585,103.74671,Cambodia
-24.22413347,-60.16453854,Argentina
-33.22997092,118.0007095,Australia
-43.86149523,-69.04694237,Argentina
61.98613737,31.70686487,Russia
-20.12620355,-55.38706886,Brazil
21.1383616,81.18042907,India
-30.86537378,135.5986591,Australia
-17.4612273,124.2626226,Australia
30.33851837,-115.8165669,Mexico
-4.830430638,-47.27427315,Brazil
11.23443443,11.33806085,Nigeria
-22.13227466,-63.25984325,Argentina
-14.17026161,-57.38232945,Brazil
-39.14997995,-67.5216568,Argentina
-25.58793384,114.1671097,Australia
-1.006455955,-48.96156952,Brazil
54.1936857,20.1420494,Poland
-51.86835652,-69.45323266,Argentina
17.94685447,103.714817,Thailand
50.41889784,5.948886543,Belgium
-18.69648473,-39.92266428,Brazil
7.352663047,99.56916097,Thailand
14.43088781,-16.31462114,Senegal
-18.6311389,-54.77273447,Brazil
65.39694682,14.98904012,Sweden
46.40651006,24.68915801,Romania
37.54317324,22.1334743,Greece
-15.32519761,-58.00756679,Brazil
7.381389253,-2.202540979,Ghana
46.84674312,112.3483536,Mongolia
-21.37205017,25.32102306,Botswana
-18.34480603,135.8853304,Australia
-44.26371884,-66.14970276,Argentina
14.7888314,103.0623477,Thailand
51.43170544,28.83066984,Ukraine
40.24572359,17.99164685,Italy
-27.74695397,148.7714013,Australia
58.77466652,61.83768952,Russia
45.05236654,27.06835082,Romania
-33.62445817,119.3679351,Australia
-22.66395766,116.2229154,Australia
38.72470437,39.84854772,Turkey
39.32678835,35.09483994,Turkey
-19.00631368,144.9696609,Australia
-13.73622711,-57.61454695,Brazil
-9.805977928,124.4806097,Indonesia
-34.63928642,-62.97828246,Argentina
-45.19775763,-69.98622978,Argentina
-26.63966726,145.4405757,Australia
11.24533955,9.603246342,Nigeria
-18.48420404,-47.32832768,Brazil
-3.790747058,39.25670516,Kenya
-1.916074366,-46.04570684,Brazil
-17.57201322,-42.13717188,Brazil
53.67241704,112.7732926,Russia
-14.94812506,-39.19589937,Brazil
-15.11880426,-54.11317402,Brazil
13.79998772,102.9390347,Cambodia
-32.69198494,-68.66787744,Argentina
-23.65108729,21.45214743,Botswana
10.28919875,10.39374267,Nigeria
-18.46962319,-50.74425278,Brazil
55.24412855,-7.34167802,Ireland
-32.20815393,-53.02510675,Brazil
3.484347646,39.06319855,Kenya
9.122726254,-1.27301811,Ghana
20.61758728,-103.4837527,Mexico
-7.233984184,-44.56568327,Brazil
62.8640472,48.82314615,Russia
-3.848232657,-50.65050708,Brazil
-25.20737165,29.3007848,South Africa
6.309382209,-75.66787891,Colombia
-31.50818565,148.5359922,Australia
-22.3991996,147.9543525,Australia
58.69550417,25.74763301,Estonia
-16.69445811,-39.70334461,Brazil
-3.005925697,-52.13315124,Brazil
-11.91904816,-46.13893299,Brazil
24.81091659,55.74671203,United Arab Emirates
6.525051279,80.08713764,Sri Lanka
-24.21610902,142.7863406,Australia
1.532982782,102.0498076,Indonesia
10.45678106,8.635790477,Nigeria
-18.09077304,144.479922,Australia
-19.7627506,-54.35968094,Brazil
45.9127861,115.0655383,Mongolia
-29.13385611,116.0006293,Australia
29.13863656,-106.7369106,Mexico
44.83128617,24.65565832,Romania
-18.56935887,141.7694395,Australia
47.49092563,23.07503522,Romania
19.85185305,-103.3527409,Mexico
8.153880663,-76.03975622,Colombia
-30.00841392,145.8778149,Australia
-28.62187767,122.4181929,Australia
-27.60213702,-62.38314369,Argentina
46.69444556,113.3039203,Mongolia
62.15300849,27.63633506,Finland
8.938713568,8.420507824,Nigeria
16.49269301,-14.4404709,Senegal
16.51210618,-14.7353241,Senegal
-43.26699706,-65.19958479,Argentina
-13.54821663,-45.04795801,Brazil
44.63279256,26.50914851,Romania
20.03093443,83.72375017,India
57.23649362,-3.049164411,United Kingdom
-49.04945345,-72.21681617,Argentina
-35.50991993,-59.66389354,Argentina
52.28609844,20.80816693,Poland
-33.00313166,136.267909,Australia
-27.95487154,-59.30919911,Argentina
-13.05008791,-75.53533266,Peru
-9.007721527,-68.8496573,Brazil
32.81931197,131.1016832,Japan
-6.315488859,-37.72428374,Brazil
20.22545892,-88.54052358,Mexico
-5.117788648,-49.11830893,Brazil
-21.66201393,139.261571,Australia
-18.57272349,127.0971041,Australia
63.29947209,12.11435023,Sweden
-22.97047742,139.8787026,Australia
42.10960202,24.1067094,Bulgaria
55.88999483,27.33424281,Latvia
50.29145082,142.6612605,Russia
-1.837002299,37.63942705,Kenya
-24.85834966,-52.52413087,Brazil
37.36854812,43.08964933,Turkey
-23.6567958,146.6506996,Australia
-25.98832059,149.9107191,Australia
7.155746971,4.740307853,Nigeria
68.49183399,24.70934375,Finland
62.65023996,133.6314021,Russia
6.167163446,-0.555831744,Ghana
63.16664913,138.3096192,Russia
66.55803436,67.78911424,Russia
-5.821675305,-37.59864327,Brazil
-22.35016949,119.9536597,Australia
50.39415413,136.9336923,Russia
52.8246296,17.35678818,Poland
-23.21015799,-50.62734449,Brazil
-9.233165708,-75.00266987,Peru
-25.40753419,-60.19237399,Argentina
44.06169956,23.36793283,Romania
-11.00886868,-69.55510112,Peru
12.36111966,8.748322789,Nigeria
-36.05877574,-65.40561789,Argentina
-23.52982271,20.76288488,Botswana
-28.01976779,21.44991958,South Africa
49.39505194,130.2325134,Russia
51.89630363,94.34449936,Russia
19.22744691,-97.85166026,Mexico
-7.992072956,-71.37908789,Brazil
7.645510723,-76.68935049,Colombia
-26.58725351,-53.44485795,Brazil
42.39189388,-7.771225264,Spain
-24.33448552,148.3867929,Australia
-2.438985934,-48.24386076,Brazil
4.381761202,102.0610187,Malaysia
6.087670986,1.064033645,Ghana
47.91941348,114.5474366,Mongolia
-12.01097249,-69.06566467,Peru
44.48952973,8.012843658,Italy
47.30115187,21.33395784,Hungary
61.78365583,113.0744704,Russia
-8.290918345,-77.84095221,Peru
-22.533301,133.3292465,Australia
-16.87766181,-44.00666681,Brazil
-31.77538469,116.4705741,Australia
-8.55427148,-38.04282187,Brazil
63.36040464,46.53597453,Russia
-27.43939895,26.30044753,South Africa
56.35807194,38.02448013,Russia
-6.540536157,-36.9054372,Brazil
-23.49646371,-47.46054193,Brazil
-24.69328134,119.6126611,Australia
-18.14804096,144.7582643,Australia
21.6797088,83.86103062,India
16.5495056,-96.76273347,Mexico
-34.18773381,115.71571,Australia
-30.71168977,-68.97173914,Argentina
-28.11305438,144.5392266,Australia
22.69909215,89.01891052,Bangladesh
-29.24117578,-66.15940879,Argentina
-16.59593279,-43.64242307,Brazil
-25.28995451,23.01859316,Botswana
-32.33663649,149.9447861,Australia
7.912498249,80.15560909,Sri Lanka
51.07393662,33.53709095,Ukraine
-29.43672445,135.0158107,Australia
24.68502848,-100.993007,Mexico
16.66373464,-94.71345908,Mexico
46.04449252,113.4339307,Mongolia
-8.627483228,-63.99654773,Brazil
57.4306574,45.68940005,Russia
-4.597594055,39.10693496,Kenya
-24.99647099,-61.4399878,Argentina
5.576525951,5.687498652,Nigeria
-17.8110555,-63.1785372,Bolivia
-27.55544589,30.84589241,South Africa
-22.61219319,-51.17166365,Brazil
27.3483844,-104.8573107,Mexico
-41.8392365,-71.41931525,Argentina
17.90554882,-88.88502975,Mexico
38.73071969,29.20079286,Turkey
47.58346674,97.57891943,Mongolia
49.46701353,17.12898685,Czechia
65.80167976,-14.90956338,Iceland
20.15949685,83.86542794,India
63.17580951,22.0407051,Finland
62.79036559,148.8012411,Russia
-29.01721004,147.2999636,Australia
-26.12488719,133.1996558,Australia
-29.49280234,150.1028866,Australia
16.38390587,-14.06307515,Senegal
67.97998835,22.35956571,Sweden
-15.52475546,-54.76876699,Brazil
57.52894474,82.02279377,Russia
-19.68579953,-42.98270764,Brazil
1.744885333,-77.33529339,Colombia
48.55155293,29.69712774,Ukraine
-27.72073178,133.9761356,Australia
-23.92507163,133.3102203,Australia
-9.554724172,-50.87059723,Brazil
58.379181,54.61951365,Russia
59.7812544,15.2798906,Sweden
-26.98925873,31.65510365,Eswatini
12.42657104,8.514000903,Nigeria
6.812604476,100.7703796,Thailand
53.14252819,19.12023238,Poland
45.49041061,21.00347331,Romania
29.06454308,-110.051191,Mexico
-25.36572053,141.7282496,Australia
-10.53417309,-51.86975665,Brazil
-17.39698743,-51.33490346,Brazil
-35.04959861,-61.47912487,Argentina
-16.79710655,-50.11423328,Brazil
-22.67324163,115.3806664,Australia
-17.23293331,-48.9033899,Brazil
57.04225566,87.50411876,Russia
5.290178982,-2.639594884,Ghana
-21.41214817,133.9439548,Australia
48.64802193,14.63952885,Czechia
-13.32979081,-70.32787968,Peru
52.82398501,60.66068109,Russia
10.53763543,9.766910225,Nigeria
-20.55325567,-41.81694129,Brazil
7.032499453,6.200791731,Nigeria
-7.701410916,-63.08840202,Brazil
-16.38302082,134.0711523,Australia
-31.78582379,-62.59824865,Argentina
-8.056214099,-50.05120476,Brazil
64.22343883,69.04917582,Russia
-8.496737602,-39.4486513,Brazil
38.76691388,34.4862479,Turkey
-29.04516512,-57.80761425,Argentina
-17.2822194,-51.75161438,Brazil
-27.97130484,-63.58121718,Argentina
56.32240983,160.360318,Russia
53.00621749,62.1129925,Russia
37.45095703,39.78937651,Turkey
55.91861737,26.46720211,Latvia
7.168352294,8.501832943,Nigeria
-6.114226968,-47.87658068,Brazil
49.70926913,13.98848818,Czechia
-25.21218541,-53.95145318,Brazil
-29.81905216,26.25476864,South Africa
65.75240046,30.88974225,Russia
-9.564713399,-44.9333083,Brazil
-3.297101318,-45.17973315,Brazil
9.329046316,80.09878799,Sri Lanka
9.478774652,8.126895858,Nigeria
47.79432832,32.741654,Ukraine
29.99687273,-111.1078704,Mexico
50.50066224,25.68655918,Ukraine
53.52715189,46.22275847,Russia
44.64876279,28.46666015,Romania
-31.99869325,116.7502616,Australia
13.95229718,-13.35150659,Senegal
-22.91339075,135.166395,Australia
64.67432138,55.90078436,Russia
-27.95369773,-59.30187827,Argentina
-12.32914799,-69.23607662,Peru
-26.47178254,114.1191649,Australia
-33.1631156,-60.72542961,Argentina
-32.85920597,-55.38916627,Uruguay
40.92775115,-5.241118721,Spain
-22.92918588,-49.02016559,Brazil
9.410525161,125.4636709,Philippines
46.69444556,113.3039203,Mongolia
49.94969522,16.69718029,Czechia
-23.97318541,-53.87916594,Brazil
3.092007079,35.66621029,Kenya
46.69444556,113.3039203,Mongolia
63.55949133,18.17086754,Sweden
-35.79082908,143.6477167,Australia
-35.06709167,-64.55129366,Argentina
-7.802994299,-39.9716202,Brazil
24.18054421,121.3226365,Taiwan
38.51122336,44.29093952,Turkey
28.47102393,77.21215195,India
20.19793305,82.21320137,India
-40.87930253,-67.41147646,Argentina
19.34789742,-97.14521482,Mexico
47.1651667,8.979513848,Switzerland
-32.18434998,-60.50383662,Argentina
-26.63880905,-53.93643442,Argentina
-16.22797551,-73.63022525,Peru
-49.07712071,-71.11262265,Argentina
-40.65206381,-71.15461902,Argentina
-33.90854603,-57.32020486,Uruguay
-23.31481911,-55.55426711,Brazil
1.129783963,101.3112732,Indonesia
-24.47377119,25.89424341,Botswana
-16.92078491,133.4226997,Australia
46.21472678,113.3561287,Mongolia
60.62067786,48.96144813,Russia
40.49545133,-5.214212854,Spain
62.46169017,21.36595247,Finland
-4.898990595,-39.86957907,Brazil
-8.74830352,117.2885958,Indonesia
15.38573692,-13.69162077,Senegal
58.4143672,22.09278241,Estonia
-25.40917143,31.76703664,South Africa
-32.07248849,140.9979957,Australia
-26.5906833,120.2260383,Australia
-20.47979811,-40.69426306,Brazil
-8.218447186,-40.26524768,Brazil
48.24231628,22.15731321,Hungary
-52.05970033,-69.08341271,Argentina
-25.02181256,-53.00819027,Brazil
30.74756516,-108.063496,Mexico
58.40575039,58.51573685,Russia
38.62307582,42.39848112,Turkey
-9.04734672,-68.67937546,Brazil
17.88152692,-98.08061333,Mexico
20.31980609,77.56893648,India
58.41729686,15.27695978,Sweden
14.12955226,-16.36369778,Senegal
37.78526571,39.50965725,Turkey
46.63996502,44.30114704,Russia
56.39919407,10.30898595,Denmark
59.3610899,11.8386418,Sweden
-33.46295953,-67.53051297,Argentina
7.44917431,7.982517972,Nigeria
-37.87061297,-66.30148111,Argentina
-29.54154368,135.0644965,Australia
45.7222117,19.15509127,Serbia
-17.56901131,-65.32346068,Bolivia
12.8336559,-11.75497629,Senegal
-0.710002714,34.10889493,Kenya
-28.4316436,30.5625485,South Africa
20.78583884,83.8869808,India
-14.31324476,-42.26160858,Brazil
50.67966715,7.130240807,Germany
6.756121601,-73.8424739,Colombia
41.0030001,38.81244833,Turkey
46.72540742,21.29419959,Hungary
-24.49718007,145.7324564,Australia
-19.69585204,22.01826715,Botswana
-33.02556162,146.504793,Australia
59.3610899,11.8386418,Sweden
-34.59649341,142.1845804,Australia
-32.22503895,152.4155069,Australia
-21.86295402,118.8205492,Australia
55.73045929,72.07795122,Russia
-19.18724862,-51.32872328,Brazil
-33.02947027,24.33273843,South Africa
20.74361542,-88.68021099,Mexico
7.434015636,81.53586933,Sri Lanka
45.3069895,38.07278298,Russia
-8.518830302,-43.92197519,Brazil
-31.51262856,21.0567521,South Africa
-0.712591934,34.57022742,Kenya
-25.3693191,-52.33492221,Brazil
49.52967669,15.66427849,Czechia
48.79788218,18.57795933,Slovakia
43.51428885,20.61368105,Serbia
-22.44334602,114.0216109,Australia
9.637071374,78.4485593,India
-18.13254625,-52.00037182,Brazil
-25.40717154,-53.01627907,Brazil
-15.24668686,-53.19420546,Brazil
62.26718182,130.73896,Russia
4.43098369,-61.10894028,Brazil
64.0398828,-20.8850735,Iceland
57.52973816,82.02468835,Russia
-8.218381151,-63.92433381,Brazil
9.404884241,8.361430808,Nigeria
-23.55660156,23.06338154,Botswana
-5.672229072,119.705456,Indonesia
59.74713666,70.43830801,Russia
-18.11245925,-67.00480304,Bolivia
16.17248431,101.6301691,Thailand
29.02464175,76.71891913,India
-29.48778531,18.37811951,South Africa
57.29753649,10.10197094,Denmark
-16.58310085,-52.55612128,Brazil
-8.523776892,-36.71912314,Brazil
-29.04364175,-53.02269184,Brazil
-22.89714116,-48.23197663,Brazil
48.22914754,15.37129411,Austria
-0.744310088,101.5960457,Indonesia
-32.35272588,123.6177108,Australia
49.02834257,132.3789835,Russia
3.703267921,-51.7734015,Brazil
-1.003446303,37.9485701,Kenya
54.08595625,43.21351261,Russia
63.79437612,39.23811694,Russia
52.72074854,23.4014187,Poland
15.63465307,102.4008267,Thailand
11.64696831,7.899901746,Nigeria
-17.39318547,123.694646,Australia
-4.919338811,-39.93767996,Brazil
-31.49597024,-56.63220779,Uruguay
16.40951711,103.8865793,Thailand
7.991245765,10.99613878,Nigeria
46.80260754,107.8448995,Mongolia
1.387861666,39.87666297,Kenya
-22.29464143,138.0056568,Australia
-12.66944165,-45.62417386,Brazil
48.65283837,18.27051746,Slovakia
0.203973278,35.44225761,Kenya
-21.21461707,-45.42580058,Brazil
-16.32918682,-50.50650068,Brazil
65.55611831,72.2043678,Russia
60.80113085,22.25608836,Finland
6.105642711,80.70121612,Sri Lanka
65.11585143,-13.82592604,Iceland
8.078967328,6.79547063,Nigeria
-6.955058084,-42.69579652,Brazil
-12.72494203,-52.18993095,Brazil
7.845647815,10.9472619,Nigeria
57.34160609,102.118469,Russia
50.22509706,-5.044539267,United Kingdom
-37.43849634,139.9751933,Australia
-29.93581363,-54.35233231,Brazil
50.39428558,33.32124648,Ukraine
-18.36090185,-46.93359202,Brazil
-25.40446644,-52.99862175,Brazil
-8.668352585,-69.63768628,Brazil
14.25167321,-5.982243908,Mali
-0.194379246,34.34397296,Kenya
-29.98561173,-58.41490537,Argentina
-36.08498034,144.6230173,Australia
-10.54572939,-76.77357855,Peru
3.29327499,38.37365811,Kenya
-8.142069812,-70.28875118,Brazil
-12.26731421,-60.94243501,Brazil
-17.6666472,-70.82989792,Peru
40.64922785,32.2420282,Turkey
-24.57197738,-69.7953016,Chile
39.73171165,29.90310475,Turkey
-24.82364855,29.17144341,South Africa
-31.78172564,148.768459,Australia
26.70953005,82.80912001,India
-34.64899768,144.2249875,Australia
-30.25806395,-61.87465048,Argentina
-33.48951911,150.9446273,Australia
-23.8637963,-46.57337089,Brazil
-25.40863776,116.0661442,Australia
-31.33470649,-66.53066027,Argentina
29.00232184,-110.2191565,Mexico
-18.21903525,142.8193927,Australia
10.53952948,104.4689076,Cambodia
44.26500059,15.35567969,Croatia
-13.29798979,-46.97960408,Brazil
60.82820775,29.71278722,Russia
7.951989741,81.43253921,Sri Lanka
53.49444677,-8.434750588,Ireland
-9.672932704,-65.85148598,Brazil
-20.53737338,-56.90073669,Brazil
64.02735514,30.07070976,Finland
-19.28250559,140.4457458,Australia
-35.87548585,-60.94053415,Argentina
39.18571511,29.1479644,Turkey
46.13849576,113.3807756,Mongolia
0.985515246,97.61830496,Indonesia
12.41847914,8.169059852,Nigeria
-46.23073426,-68.81626413,Argentina
-27.38813296,146.9101552,Australia
41.87765567,27.94114817,Turkey
35.69284769,10.38182883,Tunisia
52.76539326,20.22698962,Poland
-23.68229369,147.0195413,Australia
-1.292207025,-60.4056524,Brazil
-16.49507637,144.9628522,Australia
-14.30410897,-56.46358092,Brazil
10.19056608,5.930232765,Nigeria
-18.62877243,-51.29504147,Brazil
-24.85759021,139.6453654,Australia
-22.75661573,115.1471414,Australia
5.130033923,-75.94865946,Colombia
-10.57300067,-37.71406042,Brazil
47.81258681,26.17023555,Romania
-24.85695051,114.5299128,Australia
-20.34494598,134.2360149,Australia
-23.0008488,134.4376767,Australia
55.89034896,14.14986583,Sweden
37.61518926,29.27224058,Turkey
-18.16778653,-39.91847132,Brazil
-10.87077547,-68.35298693,Brazil
-9.80707536,-44.06275679,Brazil
-2.741088746,-47.39953453,Brazil
-1.118277246,115.6832611,Indonesia
-30.71727286,-53.93261258,Brazil
15.51206954,104.8798322,Thailand
56.27483017,27.79291424,Latvia
53.28830466,102.8430294,Russia
46.89492177,102.7673383,Mongolia
50.3622788,17.83832055,Poland
-26.08540085,-60.55069577,Argentina
-34.06327696,146.5897302,Australia
-30.98089989,30.00664646,South Africa
52.74584061,-2.329610266,United Kingdom
-0.172883196,35.23043487,Kenya
-28.8963251,23.10626703,South Africa
62.72450484,124.463514,Russia
3.317774028,35.76358827,Kenya
-0.846254642,-47.10929069,Brazil
6.579095587,-1.663939871,Ghana
-32.42111686,-61.83487615,Argentina
42.24107573,-2.366248561,Spain
-20.98473249,55.29309947,France
-29.30307287,-50.33878437,Brazil
46.05287057,26.7380983,Romania
-32.12124074,141.8207449,Australia
11.75747055,12.22736854,Nigeria
-24.08656004,-52.66114005,Brazil
41.99803649,33.53529068,Turkey
23.58403683,-99.24110062,Mexico
35.314464,139.9464736,Japan
47.67876997,40.98624989,Russia
63.07544149,113.5200487,Russia
-21.07021776,-63.38955028,Bolivia
-17.18019815,-62.56218308,Bolivia
-23.42830879,-51.80544932,Brazil
-32.01098951,122.8015153,Australia
41.57563263,26.54484427,Greece
15.56559181,-91.85348294,Guatemala
16.5612009,102.8415198,Thailand
-18.08082486,-70.19627587,Peru
-36.10655233,-59.92139346,Argentina
3.754548945,-73.15527295,Colombia
